seq.name	LHCtype
TARA_PSE_93_MAG_00141_000000000170.2.1	LHCr
TARA_PSE_93_MAG_00141_000000000728.2.1	LHCr
TARA_PSE_93_MAG_00201_000000000727.1.1	LHCr
TARA_AON_82_MAG_00229_000000002046.17.1	LHCr
TARA_PSW_86_MAG_00160_000000000456.117.1	LHCr
TARA_PON_109_MAG_00124_000000000496.24.1	LHCr
TARA_PSE_93_MAG_00200_000000001563.21.1	LHCr
TARA_AON_82_MAG_00198_000000000007.5.1	LHCr
TARA_PSE_93_MAG_00017_000000000862.1.1	LHCr
TARA_MED_95_MAG_00421_000000001161.1.1	LHCr
TARA_ION_45_MAG_00030_000000000104.32.1	LHCr
TARA_AOS_82_MAG_00186_000000002473.10.1	LHCr
TARA_AON_82_MAG_00271_000000002102.9.1	LHCr
TARA_PSE_93_MAG_00090_000000000368.11.1	LHCr
TARA_MED_95_MAG_00198_000000000497.1.1	LHCr
TARA_ARC_108_MAG_00267_000000004361.2.1	LHCr
TARA_MED_95_MAG_00439_000000000663.5.1	LHCr
TARA_RED_19_MAG_00042_000000004473.4.1	LHCr
TARA_ARC_108_MAG_00123_000000000806.51.1	LHCr
TARA_PSE_93_MAG_00228_000000000577.7.3	LHCr
TARA_PSW_86_MAG_00270_000000002951.8.3	LHCr
TARA_PSE_93_MAG_00236_000000000459.103.1	LHCr
TARA_PON_109_MAG_00222_000000000313.30.1	LHCr
TARA_AOS_82_MAG_00032_000000000224.20.2	LHCr
TARA_AON_82_MAG_00229_000000001819.1.1	LHCr
TARA_AON_82_MAG_00012_000000000596.81.1	LHCr
TARA_AOS_82_MAG_00186_000000002081.1.4	LHCr
TARA_ION_45_MAG_00030_000000000778.1.3	LHCr
TARA_PSE_93_MAG_00090_000000000304.147.1	LHCr
TARA_ARC_108_MAG_00264_000000001108.2.3	LHCr
TARA_MED_95_MAG_00421_000000001460.49.3	LHCr
TARA_PSE_93_MAG_00017_000000000173.103.1	LHCr
TARA_ARC_108_MAG_00100_000000000528.57.3	LHCr
Metagenome_centric_SAG_TOSAG41-8_Gene13790	LHCr
TARA_ARC_108_MAG_00244_000000017549.2.1	LHCr
TARA_AOS_82_MAG_00045_000000000863.20.1	LHCr
TARA_ARC_108_MAG_00123_000000001660.23.1	LHCr
TARA_AON_82_MAG_00340_000000003528.1.4	LHCr
TARA_PSW_86_MAG_00208_000000000055.71.2	LHCr
TARA_MED_95_MAG_00216_000000000965.70.2	LHCr
TARA_PSE_93_MAG_00228_000000002061.2.1	LHCr
TARA_AON_82_MAG_00097_000000000036.260.2	LHCr
TARA_PSW_86_MAG_00106_000000000171.203.1	LHCr
TARA_ASE_2018_MAG_00032_000000001898.12.1	LHCr
TARA_MED_95_MAG_00308_000000001813.4.2	LHCr
TARA_AON_82_MAG_00297_000000002074.6.2	LHCr
TARA_AOS_82_MAG_00137_000000001769.3.3	LHCr
TARA_PSW_86_MAG_00295_000000002552.3.1	LHCr
TARA_MED_95_MAG_00447_000000000668.29.1	LHCr
TARA_IOS_50_MAG_00065_000000001109.28.1	LHCr
TARA_ANE_2018_MAG_00101_000000001206.8.1	LHCr
TARA_ARC_108_MAG_00063_000000000016.193.1	LHCr
TARA_AON_82_MAG_00118_000000000587.31.1	LHCr
TARA_ARC_108_MAG_00100_000000000047.420.5	LHCr
TARA_AOS_82_MAG_00129_000000000700.1.1	LHCr
TARA_ARC_108_MAG_00289_000000005467.6.1	LHCr
TARA_RED_19_MAG_00043_000000003639.2.1	LHCr
TARA_AON_82_MAG_00189_000000001896.32.1	LHCr
TARA_ION_45_MAG_00154_000000005908.1.5	LHCr
TARA_SOC_28_MAG_00056_000000003126.3.1	LHCr
TARA_PSW_86_MAG_00279_000000002148.4.3	LHCr
TARA_ION_45_MAG_00168_000000003929.10.2	LHCr
TARA_MED_95_MAG_00438_000000001502.9.1	LHCr
TARA_ION_45_MAG_00177_000000002231.2.1	LHCr
Metagenome_centric_SAG_TOSAG00-1_Gene11302	LHCr
TARA_PSE_93_MAG_00241_000000006732.2.1	LHCr
Metagenome_centric_SAG_TOSAG51-11_Gene17694	LHCr
TARA_MED_95_MAG_00425_000000002954.9.3	LHCr
TARA_PSE_93_MAG_00141_000000000370.103.1	LHCr
TARA_MED_95_MAG_00216_000000001679.26.1	LHCr
TARA_ION_45_MAG_00163_000000000652.10.1	LHCr
TARA_PSW_86_MAG_00270_000000000378.2.1	LHCr
TARA_PSW_86_MAG_00208_000000000031.12.1	LHCr
TARA_ION_45_MAG_00156_000000001582.16.1	LHCr
TARA_AON_82_MAG_00012_000000000269.6.1	LHCr
TARA_RED_19_MAG_00007_000000000022.147.2	LHCr
TARA_ION_45_MAG_00010_000000000210.44.4	LHCr
TARA_MED_95_MAG_00470_000000002226.2.3	LHCr
TARA_MED_95_MAG_00422_000000000217.6.1	LHCr
TARA_ION_45_MAG_00194_000000000690.5.1	LHCr
TARA_MED_95_MAG_00434_000000000145.15.1	LHCr
TARA_ION_45_MAG_00170_000000001519.10.1	LHCr
TARA_MED_95_MAG_00389_000000001727.2.1	LHCr
Metagenome_centric_SAG_TOSAG00-8_Gene16275	LHCr
TARA_PON_109_MAG_00166_000000001188.1.3	LHCr
TARA_AON_82_MAG_00334_000000001910.44.1	LHCr
TARA_PSW_86_MAG_00268_000000001412.3.1	LHCr
TARA_ARC_108_MAG_00289_000000005111.4.1	LHCr
TARA_MED_95_MAG_00444_000000002346.1.1	LHCr
TARA_PSW_86_MAG_00303_000000002210.2.2	LHCr
TARA_PSW_86_MAG_00208_000000000662.41.1	LHCr
TARA_PSE_93_MAG_00141_000000001249.35.1	LHCr
TARA_PSW_86_MAG_00270_000000002951.12.1	LHCr
TARA_PSW_86_MAG_00270_000000003226.7.1	LHCr
TARA_PSE_93_MAG_00228_000000000577.8.1	LHCr
TARA_ARC_108_MAG_00063_000000000237.10.1	LHCr
TARA_MED_95_MAG_00462_000000001520.3.3	LHCr
TARA_PSE_93_MAG_00228_000000000709.4.1	LHCr
TARA_PSW_86_MAG_00270_000000000029.6.2	LHCr
TARA_PSE_93_MAG_00201_000000000388.7.1	LHCr
TARA_PSE_93_MAG_00200_000000000087.8.1	LHCr
TARA_PSW_86_MAG_00160_000000001401.109.1	LHCr
TARA_PON_109_MAG_00124_000000000236.1.1	LHCr
TARA_PSW_86_MAG_00160_000000001525.38.3	LHCr
TARA_PSW_86_MAG_00208_000000000690.27.1	LHCr
TARA_PSW_86_MAG_00105_000000000024.119.1	LHCr
TARA_ION_45_MAG_00153_000000001773.19.1	LHCr
TARA_AON_82_MAG_00097_000000000638.3.1	LHCr
TARA_ARC_108_MAG_00215_000000003319.17.2	LHCr
Metagenome_centric_SAG_TOSAG41-5_Gene28	LHCr
TARA_MED_95_MAG_00415_000000000243.2.1	LHCr
TARA_MED_95_MAG_00407_000000000637.8.1	LHCr
Metagenome_centric_SAG_TOSAG00-18_Gene8128	LHCr
TARA_MED_95_MAG_00362_000000001368.1.1	LHCr
TARA_MED_95_MAG_00362_000000000897.1.1	LHCr
TARA_PSE_93_MAG_00214_000000000049.1.1	LHCr
TARA_MED_95_MAG_00398_000000000714.16.1	LHCr
TARA_PSE_93_MAG_00182_000000000831.8.1	LHCr
TARA_PSW_86_MAG_00105_000000000130.7.1	LHCr
TARA_PSW_86_MAG_00289_000000000040.311.1	LHCr
TARA_AON_82_MAG_00097_000000000186.173.1	LHCr
TARA_PSW_86_MAG_00106_000000000008.31.1	LHCr
TARA_MED_95_MAG_00390_000000001865.7.1	LHCr
TARA_AON_82_MAG_00118_000000001230.6.1	LHCr
TARA_ARC_108_MAG_00100_000000000233.11.1	LHCr
TARA_PSW_86_MAG_00295_000000004302.3.1	LHCr
TARA_MED_95_MAG_00390_000000003031.1.1	LHCr
TARA_AON_82_MAG_00297_000000002053.11.2	LHCr
TARA_PSE_93_MAG_00228_000000001632.1.3	LHCr
TARA_PSW_86_MAG_00270_000000003022.1.1	LHCr
TARA_AON_82_MAG_00189_000000000055.1.1	LHCr
TARA_RED_19_MAG_00043_000000000627.2.1	LHCr
TARA_MED_95_MAG_00419_000000002780.7.1	LHCr
TARA_RED_19_MAG_00007_000000000048.20.1	LHCr
TARA_ION_45_MAG_00010_000000000536.42.1	LHCr
TARA_PON_109_MAG_00166_000000000459.3.1	LHCr
TARA_PSW_86_MAG_00295_000000001719.5.1	LHCr
TARA_AON_82_MAG_00012_000000000452.44.1	LHCr
TARA_ION_45_MAG_00010_000000000595.106.1	LHCr
TARA_AOS_82_MAG_00186_000000000527.16.1	LHCr
TARA_PSE_93_MAG_00017_000000000938.199.2	LHCr
TARA_AOS_82_MAG_00186_000000002662.48.1	LHCr
TARA_ION_45_MAG_00030_000000000475.168.1	LHCr
TARA_AON_82_MAG_00271_000000001712.158.2	LHCr
TARA_ARC_108_MAG_00264_000000000290.1.2	LHCr
TARA_PSE_93_MAG_00090_000000000299.160.2	LHCr
TARA_PSW_86_MAG_00160_000000001401.83.2	LHCr
TARA_ARC_108_MAG_00261_000000001763.4.3	LHCr
TARA_PSE_93_MAG_00171_000000004317.1.1	LHCr
Metagenome_centric_SAG_TOSAG00-18_Gene8342	LHCr
TARA_MED_95_MAG_00407_000000000674.1.1	LHCr
TARA_ION_45_MAG_00010_000000000407.118.2	LHCr
TARA_PON_109_MAG_00124_000000000742.2.1	LHCr
TARA_AON_82_MAG_00198_000000000419.5.2	LHCr
TARA_ARC_108_MAG_00123_000000001832.3.1	LHCr
TARA_AOS_82_MAG_00045_000000001886.11.1	LHCr
TARA_ARC_108_MAG_00123_000000000581.33.1	LHCr
TARA_AOS_82_MAG_00045_000000001003.1.1	LHCr
TARA_AOS_82_MAG_00045_000000001850.43.1	LHCr
TARA_AON_82_MAG_00341_000000006431.7.1	LHCr
TARA_ARC_108_MAG_00315_000000011375.7.1	LHCr
TARA_ARC_108_MAG_00315_000000007910.6.1	LHCr
TARA_PSW_86_MAG_00266_000000000708.24.1	LHCr
TARA_SOC_28_MAG_00077_000000017451.1.1	LHCr
TARA_PSW_86_MAG_00275_000000000838.4.1	LHCr
TARA_MED_95_MAG_00308_000000001001.29.1	LHCr
TARA_ION_45_MAG_00143_000000001699.4.1	LHCr
TARA_MED_95_MAG_00447_000000001272.21.1	LHCr
TARA_IOS_50_MAG_00065_000000000366.18.1	LHCr
TARA_ASE_2018_MAG_00032_000000002123.23.1	LHCr
TARA_MED_95_MAG_00198_000000000279.183.1	LHCr
TARA_AON_82_MAG_00271_000000002409.1.1	LHCr
TARA_ARC_108_MAG_00264_000000001038.14.1	LHCr
TARA_PSE_93_MAG_00090_000000000184.15.1	LHCr
TARA_SOC_28_MAG_00049_extended_000000248469.2.2	LHCr
TARA_PSW_86_MAG_00303_000000006233.20.1	LHCr
TARA_ARC_108_MAG_00312_000000012367.17.1	LHCr
TARA_PSW_86_MAG_00302_000000003704.2.1	LHCr
TARA_MED_95_MAG_00362_000000000329.2.1	LHCr
TARA_RED_2018_MAG_00112_000000000315.4.1	LHCr
TARA_ARC_108_MAG_00261_000000003137.10.2	LHCr
TARA_AON_82_MAG_00340_000000001080.12.2	LHCr
TARA_AON_82_MAG_00340_000000002589.8.3	LHCr
TARA_AON_82_MAG_00340_000000000028.1.2	LHCr
TARA_MED_95_MAG_00393_000000002343.3.1	LHCr
TARA_PSW_86_MAG_00272_000000002533.1.2	LHCr
TARA_MED_95_MAG_00409_000000005078.10.3	LHCr
Metagenome_centric_SAG_TOSAG39-3_Gene5978	LHCr
TARA_MED_95_MAG_00398_000000000922.8.1	LHCr
TARA_AOS_82_MAG_00186_000000000758.26.2	LHCr
TARA_MED_95_MAG_00421_000000001641.87.1	LHCr
TARA_ION_45_MAG_00030_000000000383.90.2	LHCr
TARA_PSE_93_MAG_00017_000000000887.97.2	LHCr
TARA_PSE_93_MAG_00090_000000000831.47.1	LHCr
TARA_MED_95_MAG_00198_000000001415.125.1	LHCr
TARA_AON_82_MAG_00354_000000000812.3.1	LHCr
TARA_PSW_86_MAG_00318_000000008098.9.1	LHCr
TARA_ARC_108_MAG_00323_000000021880.1.2	LHCr
TARA_ARC_108_MAG_00215_000000000055.4.1	LHCr
TARA_ARC_108_MAG_00310_000000020036.1.1	LHCr
Metagenome_centric_SAG_TOSAG00-10_Gene6697	LHCr
TARA_PON_109_MAG_00166_000000000418.3.1	LHCr
TARA_ION_45_MAG_00010_000000000133.104.1	LHCr
TARA_RED_19_MAG_00007_000000000121.108.1	LHCr
TARA_AON_82_MAG_00340_000000000672.1.5	LHCr
TARA_ARC_108_MAG_00315_000000008355.3.1	LHCr
TARA_MED_95_MAG_00458_000000005797.2.1	LHCr
TARA_PSW_86_MAG_00317_000000005714.64.2	LHCr
TARA_AOS_82_MAG_00184_000000012712.12.1	LHCr
TARA_ARC_108_MAG_00244_000000001857.1.1	LHCr
TARA_ARC_108_MAG_00244_000000010776.9.1	LHCr
TARA_AON_82_MAG_00118_000000000670.2.2	LHCr
TARA_ARC_108_MAG_00303_000000012245.2.1	LHCr
TARA_ION_45_MAG_00201_000000001931.6.1	LHCr
TARA_AON_82_MAG_00341_000000002683.10.2	LHCr
TARA_PSW_86_MAG_00266_000000000806.1.1	LHCr
TARA_AON_82_MAG_00189_000000001712.22.1	LHCr
TARA_MED_95_MAG_00407_000000001297.4.1	LHCr
TARA_RED_2018_MAG_00112_000000002918.4.1	LHCr
TARA_MED_95_MAG_00362_000000001129.5.1	LHCr
Metagenome_centric_SAG_TOSAG00-18_Gene8456	LHCr
TARA_ION_45_MAG_00194_000000005368.1.10	LHCr
TARA_MED_95_MAG_00422_000000004186.3.4	LHCr
TARA_MED_95_MAG_00389_000000000459.1.1	LHCr
TARA_ARC_108_MAG_00248_000000006682.3.1	LHCr
TARA_MED_95_MAG_00403_000000006608.12.1	LHCr
TARA_AOS_82_MAG_00183_000000002057.37.1	LHCr
TARA_SOC_28_MAG_00057_000000000920.2.1	LHCr
TARA_ARC_108_MAG_00319_000000003903.1.3	LHCr
TARA_PON_109_MAG_00250_000000005529.5.3	LHCr
TARA_PSW_86_MAG_00284_000000005665.6.1	LHCr
TARA_IOS_50_MAG_00142_000000002652.9.2	LHCr
TARA_AON_82_MAG_00318_000000003644.7.2	LHCr
TARA_ION_45_MAG_00170_000000002475.26.1	LHCr
TARA_MED_95_MAG_00434_000000003003.1.1	LHCr
Metagenome_centric_SAG_TOSAG00-8_Gene13534	LHCr
TARA_MED_95_MAG_00422_000000003536.1.1	LHCr
TARA_MED_95_MAG_00470_000000000888.1.4	LHCr
TARA_AON_82_MAG_00189_000000000869.3.1	LHCr
TARA_RED_19_MAG_00043_000000000975.7.1	LHCr
TARA_ARC_108_MAG_00100_000000000810.2.2	LHCr
TARA_AON_82_MAG_00097_000000000591.126.1	LHCr
TARA_PSW_86_MAG_00106_000000000292.5.1	LHCr
TARA_ANE_2018_MAG_00101_000000000703.2.1	LHCr
TARA_PSW_86_MAG_00289_000000000148.97.1	LHCr
TARA_PSW_86_MAG_00075_000000000283.111.1	LHCr
TARA_AON_82_MAG_00198_000000000358.6.1	LHCr
Metagenome_centric_SAG_TOSAG00-1_Gene22030	LHCr
TARA_MED_95_MAG_00425_000000001192.2.6	LHCr
TARA_AOS_82_MAG_00185_000000004357.2.1	LHCr
TARA_MED_95_MAG_00467_000000010809.1.1	LHCr
TARA_PON_109_MAG_00217_000000002046.1.1	LHCr
TARA_MED_95_MAG_00389_000000004029.1.1	LHCr
TARA_MED_95_MAG_00434_000000002423.3.1	LHCr
Metagenome_centric_SAG_TOSAG00-8_Gene18990	LHCr
TARA_ION_45_MAG_00194_000000002053.1.1	LHCr
TARA_MED_95_MAG_00422_000000003114.1.1	LHCr
TARA_ION_45_MAG_00170_000000003796.2.1	LHCr
TARA_RED_2018_MAG_00112_000000002158.2.1	LHCr
TARA_MED_95_MAG_00393_000000000767.4.1	LHCr
TARA_PSW_86_MAG_00281_000000000276.1.1	LHCr
TARA_IOS_50_MAG_00125_000000001872.15.1	LHCr
TARA_PSE_93_MAG_00213_000000002551.16.4	LHCr
TARA_PSW_86_MAG_00236_000000005636.16.4	LHCr
TARA_PSW_86_MAG_00222_000000002154.14.2	LHCr
TARA_SOC_28_MAG_00031_000000000739.1.1	LHCr
TARA_ARC_108_MAG_00212_000000001812.23.1	LHCr
TARA_AOS_82_MAG_00176_000000002762.1.1	LHCr
TARA_ARC_108_MAG_00187_000000002745.27.2	LHCr
TARA_ARC_108_MAG_00228_000000001894.1.1	LHCr
TARA_SOC_28_MAG_00071_000000003513.1.4	LHCr
TARA_ARC_108_MAG_00122_000000002047.41.1	LHCr
TARA_ARC_108_MAG_00137_000000000829.1.2	LHCr
TARA_PSW_86_MAG_00295_000000001439.2.1	LHCr
TARA_ARC_108_MAG_00323_000000004958.3.5	LHCr
TARA_ARC_108_MAG_00209_000000000382.2.2	LHCr
TARA_AOS_82_MAG_00176_000000002430.18.1	LHCr
TARA_ARC_108_MAG_00187_000000005473.1.2	LHCr
TARA_MED_95_MAG_00394_000000003584.4.1	LHCr
TARA_ARC_108_MAG_00219_000000003338.13.1	LHCr
TARA_ARC_108_MAG_00138_000000002606.32.1	LHCr
TARA_AOS_82_MAG_00050_000000001085.104.1	LHCr
TARA_MED_95_MAG_00424_000000003771.2.1	LHCr
TARA_ARC_108_MAG_00165_000000003587.13.3	LHCr
TARA_ARC_108_MAG_00108_000000004868.4.1	LHCr
TARA_SOC_28_MAG_00049_extended_000000160836.4.1	LHCr
TARA_IOS_50_MAG_00115_000000001978.4.1	LHCr
Metagenome_centric_SAG_TOSAG46-2_Gene11984	LHCr
TARA_PSW_86_MAG_00222_000000000949.14.1	LHCr
TARA_PSW_86_MAG_00236_000000001131.28.1	LHCr
TARA_IOS_50_MAG_00056_000000001169.35.1	LHCr
TARA_AON_82_MAG_00159_000000000634.41.1	LHCr
TARA_ARC_108_MAG_00212_000000000185.8.1	LHCr
TARA_PSW_86_MAG_00281_000000001096.4.1	LHCr
TARA_SOC_28_MAG_00031_000000003890.28.1	LHCr
TARA_ARC_108_MAG_00267_000000002381.1.2	LHCr
TARA_ARC_108_MAG_00217_000000001928.33.1	LHCr
TARA_PSE_93_MAG_00171_000000001015.71.1	LHCr
TARA_SOC_28_MAG_00077_000000000331.1.2	LHCr
TARA_ARC_108_MAG_00189_000000001339.11.2	LHCr
TARA_MED_95_MAG_00399_000000000703.3.1	LHCr
TARA_ARC_108_MAG_00116_000000000455.13.2	LHCr
TARA_ARC_108_MAG_00228_000000001894.5.1	LHCr
TARA_AON_82_MAG_00159_000000002341.3.1	LHCr
TARA_IOS_50_MAG_00056_000000001302.98.1	LHCr
TARA_SOC_28_MAG_00031_000000000739.5.2	LHCr
TARA_AOS_82_MAG_00176_000000005549.1.4	LHCr
TARA_ARC_108_MAG_00187_000000002745.5.1	LHCr
TARA_ARC_108_MAG_00137_000000000829.2.1	LHCr
TARA_PSW_86_MAG_00236_000000005636.2.1	LHCr
TARA_PSE_93_MAG_00213_000000002551.2.1	LHCr
TARA_ARC_108_MAG_00212_000000001812.31.1	LHCr
TARA_IOS_50_MAG_00125_000000001872.5.1	LHCr
TARA_ARC_108_MAG_00122_000000002047.35.1	LHCr
TARA_SOC_28_MAG_00071_000000003513.1.2	LHCr
TARA_PSW_86_MAG_00222_000000002154.23.1	LHCr
TARA_IOS_50_MAG_00115_000000001553.1.1	LHCr
TARA_ARC_108_MAG_00222_000000000338.4.2	LHCr
TARA_ARC_108_MAG_00261_000000004271.4.1	LHCr
TARA_ION_45_MAG_00200_000000000065.101.2	LHCr
TARA_AON_82_MAG_00198_000000000358.11.1	LHCr
Metagenome_centric_SAG_TOSAG00-18_Gene11682	LHCr
TARA_RED_2018_MAG_00112_000000002603.5.1	LHCr
TARA_MED_95_MAG_00362_000000001225.4.1	LHCr
Metagenome_centric_SAG_TOSAG41-5_Gene548	LHCr
TARA_MED_95_MAG_00398_000000000227.5.1	LHCr
TARA_AOS_82_MAG_00147_000000002915.1.1	LHCr
TARA_PSW_86_MAG_00262_000000001181.1.2	LHCr
TARA_AON_82_MAG_00306_000000002772.1.2	LHCr
TARA_AON_82_MAG_00302_000000002728.5.5	LHCr
TARA_ARC_108_MAG_00221_000000000212.4.1	LHCr
TARA_MED_95_MAG_00415_000000000668.1.1	LHCr
Metagenome_centric_SAG_TOSAG41-5_Gene3576	LHCr
TARA_MED_95_MAG_00389_000000005488.16.2	LHCr
TARA_MED_95_MAG_00470_000000001056.27.1	LHCr
Metagenome_centric_SAG_TOSAG00-8_Gene16633	LHCr
TARA_MED_95_MAG_00422_000000000405.1.2	LHCr
TARA_MED_95_MAG_00470_000000002779.5.1	LHCr
TARA_ION_45_MAG_00201_000000010016.7.1	LHCr
TARA_ION_45_MAG_00201_000000001226.2.1	LHCr
TARA_ARC_108_MAG_00261_000000001109.5.2	LHCr
TARA_AON_82_MAG_00118_000000001204.16.1	LHCr
TARA_ION_45_MAG_00030_000000000668.57.1	LHCr
TARA_PSE_93_MAG_00017_000000001064.13.1	LHCr
TARA_AOS_82_MAG_00186_000000001041.26.1	LHCr
TARA_MED_95_MAG_00421_000000001705.10.1	LHCr
TARA_ARC_108_MAG_00264_000000002443.1.2	LHCr
TARA_PSE_93_MAG_00090_000000000598.2.3	LHCr
TARA_AOS_82_MAG_00186_000000000865.14.1	LHCr
TARA_ARC_108_MAG_00063_000000000053.103.1	LHCr
TARA_AOS_82_MAG_00181_000000001923.5.1	LHCr
TARA_ARC_108_MAG_00100_000000000137.54.2	LHCr
TARA_PSE_93_MAG_00201_000000000094.16.1	LHCr
TARA_PSE_93_MAG_00200_000000001552.30.1	LHCr
TARA_PSW_86_MAG_00260_000000001547.1.1	LHCr
TARA_ION_45_MAG_00163_000000002700.2.1	LHCr
TARA_MED_95_MAG_00216_000000001203.10.1	LHCr
TARA_PSW_86_MAG_00266_000000002764.6.1	LHCr
TARA_ION_45_MAG_00154_000000002185.4.1	LHCr
TARA_MED_95_MAG_00492_000000006038.12.2	LHCr
TARA_MED_95_MAG_00453_000000002656.2.1	LHCr
TARA_SOC_28_MAG_00067_000000006022.1.4	LHCr
TARA_AOS_82_MAG_00183_000000004980.8.2	LHCr
TARA_SOC_28_MAG_00074_000000005279.2.1	LHCr
TARA_SOC_28_MAG_00057_000000002000.2.1	LHCr
TARA_PSE_93_MAG_00224_000000000771.1.1	LHCr
TARA_ARC_108_MAG_00215_000000002873.5.1	LHCr
TARA_MED_95_MAG_00438_000000002301.1.7	LHCr
TARA_ION_45_MAG_00201_000000006424.5.1	LHCr
TARA_SOC_28_MAG_00074_000000004657.5.2	LHCr
TARA_MED_95_MAG_00492_000000002692.4.2	LHCr
TARA_ARC_108_MAG_00303_000000016152.8.1	LHCr
TARA_MED_95_MAG_00415_000000000708.32.1	LHCr
TARA_ARC_108_MAG_00215_000000000020.19.1	LHCr
TARA_MED_95_MAG_00409_000000001258.2.2	LHCr
TARA_MED_95_MAG_00424_000000003401.16.1	LHCr
TARA_AON_82_MAG_00159_000000002341.9.1	LHCr
TARA_IOS_50_MAG_00056_000000001302.104.1	LHCr
TARA_PON_109_MAG_00231_000000000167.4.1	LHCr
TARA_SOC_28_MAG_00056_000000007387.1.1	LHCr
TARA_ARC_108_MAG_00222_000000003320.2.1	LHCr
TARA_AOS_82_MAG_00162_000000003495.1.2	LHCr
TARA_IOS_50_MAG_00065_000000001320.4.1	LHCr
TARA_MED_95_MAG_00447_000000000277.28.1	LHCr
TARA_AON_82_MAG_00097_000000000177.24.1	LHCr
TARA_PSW_86_MAG_00075_000000000455.19.1	LHCr
TARA_ARC_108_MAG_00063_000000000319.20.1	LHCr
TARA_PSW_86_MAG_00105_000000000040.77.1	LHCr
TARA_PSE_93_MAG_00182_000000000245.14.1	LHCr
TARA_PSE_93_MAG_00141_000000000308.21.1	LHCr
TARA_PSW_86_MAG_00208_000000000922.22.1	LHCr
TARA_PSW_86_MAG_00160_000000001513.7.1	LHCr
TARA_PSE_93_MAG_00228_000000002377.9.2	LHCr
TARA_PSW_86_MAG_00270_000000003199.4.1	LHCr
TARA_IOS_50_MAG_00114_000000001945.5.2	LHCr
TARA_PON_109_MAG_00222_000000001266.10.3	LHCr
TARA_PON_109_MAG_00222_000000000245.2.1	LHCr
TARA_ION_45_MAG_00156_000000001150.1.2	LHCr
TARA_MED_95_MAG_00447_000000001715.5.1	LHCr
TARA_ARC_108_MAG_00063_000000000155.54.1	LHCr
TARA_AON_82_MAG_00297_000000001328.5.3	LHCr
TARA_AOS_82_MAG_00137_000000001887.3.3	LHCr
TARA_MED_95_MAG_00308_000000000542.3.3	LHCr
TARA_MED_95_MAG_00470_000000006348.2.3	LHCr
TARA_MED_95_MAG_00422_000000000306.11.2	LHCr
TARA_MED_95_MAG_00389_000000002764.1.3	LHCr
TARA_MED_95_MAG_00422_000000003729.1.1	LHCr
TARA_MED_95_MAG_00434_000000002338.16.2	LHCr
TARA_AON_82_MAG_00280_000000001425.9.1	LHCr
TARA_ARC_108_MAG_00324_000000010023.7.1	LHCr
TARA_ARC_108_MAG_00261_000000000317.21.1	LHCr
TARA_MED_95_MAG_00398_000000000627.8.1	LHCr
TARA_PSE_93_MAG_00214_000000001645.5.1	LHCr
TARA_MED_95_MAG_00398_000000000434.7.1	LHCr
TARA_ARC_108_MAG_00310_000000015197.1.10	LHCr
TARA_PSW_86_MAG_00302_000000001769.4.1	LHCr
TARA_MED_95_MAG_00407_000000000496.7.1	LHCr
Metagenome_centric_SAG_TOSAG00-18_Gene11672	LHCr
TARA_MED_95_MAG_00362_000000000353.2.1	LHCr
TARA_RED_2018_MAG_00112_000000001569.1.1	LHCr
TARA_PSE_93_MAG_00253_000000004890.6.1	LHCr
TARA_PSW_86_MAG_00256_000000001790.2.1	LHCr
TARA_ARC_108_MAG_00232_000000002481.1.2	LHCr
TARA_ARC_108_MAG_00189_000000000190.8.1	LHCr
TARA_SOC_28_MAG_00037_000000002620.6.1	LHCr
TARA_PSE_93_MAG_00171_000000002681.15.1	LHCr
TARA_ARC_108_MAG_00217_000000002814.2.1	LHCr
TARA_ARC_108_MAG_00267_000000007125.4.1	LHCr
TARA_ARC_108_MAG_00108_000000000735.18.2	LHCr
TARA_ARC_108_MAG_00215_000000002050.8.1	LHCr
TARA_AON_82_MAG_00315_000000000708.4.1	LHCr
TARA_MED_95_MAG_00453_000000006123.2.1	LHCr
TARA_AON_82_MAG_00340_000000001025.15.1	LHCr
TARA_AON_82_MAG_00118_000000000582.53.1	LHCr
TARA_PSW_86_MAG_00105_000000000117.49.1	LHCr
TARA_MED_95_MAG_00390_000000000766.4.1	LHCr
TARA_PSW_86_MAG_00106_000000000436.2.1	LHCr
TARA_AOS_82_MAG_00181_000000002275.3.2	LHCr
TARA_MED_95_MAG_00308_000000000021.4.2	LHCr
TARA_AON_82_MAG_00097_000000000799.17.2	LHCr
TARA_PSW_86_MAG_00075_000000000263.4.2	LHCr
TARA_ASE_2018_MAG_00032_000000002103.3.2	LHCr
TARA_ARC_108_MAG_00100_000000000581.49.5	LHCr
TARA_AOS_82_MAG_00137_000000001829.12.1	LHCr
TARA_ARC_108_MAG_00063_000000000371.55.1	LHCr
TARA_PON_109_MAG_00231_000000004001.2.1	LHCr
TARA_RED_19_MAG_00042_000000000470.2.1	LHCr
TARA_MED_95_MAG_00439_000000000960.3.1	LHCr
TARA_PON_109_MAG_00231_000000004001.12.1	LHCr
TARA_PSW_86_MAG_00253_000000000362.1.2	LHCr
TARA_PSE_93_MAG_00171_000000003773.21.1	LHCr
TARA_ARC_108_MAG_00217_000000000945.8.1	LHCr
TARA_ARC_108_MAG_00314_000000005130.1.5	LHCr
TARA_PSE_93_MAG_00171_000000000075.1.2	LHCr
TARA_ARC_108_MAG_00217_000000000497.8.1	LHCr
